4.2138,-0.0003813,-0.0020616
4.2662,-0.00074064,-0.0020912
4.3016,-0.0010634,-0.0018237
4.3384,-0.0013994,-0.0015454
4.3735,-0.0017197,-0.0012799
4.4265,-0.0018318,-0.0011217
4.48,-0.0015621,-0.001196
4.5338,-0.001291,-0.0012706
4.5862,-0.0012729,-0.0010954
4.6216,-0.001426,-0.00081777
4.6584,-0.0015854,-0.00052881
4.6935,-0.0017374,-0.00025331
4.7465,-0.0016087,0.00013798
4.8,-0.0011262,0.00053497
4.8538,-0.00064121,0.00093396
4.9062,-0.00026755,0.001119
4.9416,-6.6038e-05,0.001098
4.9784,0.0001437,0.001076
5.0135,0.00034368,0.0010551
5.0665,0.00055764,0.0012442
5.12,0.00067011,0.0016708
5.1738,0.00078314,0.0020995
5.2262,0.001061,0.0020885
5.2616,0.0013737,0.0017922
5.2984,0.0016992,0.0014838
5.3335,0.0020096,0.0011897
5.3865,0.0020504,0.00096621
5.44,0.0016569,0.00094782
5.4938,0.0012615,0.00092933
5.5462,0.0011079,0.00073448
5.5816,0.0011541,0.00049257
5.6184,0.0012021,0.00024079
5.6535,0.001248,7.2374e-07
5.7065,0.0010663,-0.00038669
5.76,0.00064223,-0.00082961
5.8138,0.00021598,-0.0012748
5.8662,-0.00018353,-0.0014367
5.9016,-0.00045968,-0.0013551
5.9384,-0.00074711,-0.0012701
5.9735,-0.0010212,-0.0011891
6.0265,-0.0012058,-0.0013094
6.08,-0.0011483,-0.0016841
6.1338,-0.0010904,-0.0020607
6.1862,-0.0012533,-0.0020095
6.2216,-0.0015182,-0.0016952
6.2584,-0.0017939,-0.001368
6.2935,-0.0020567,-0.001056
6.3465,-0.0020214,-0.00077537
6.4,-0.0015517,-0.00066498
6.4538,-0.0010796,-0.00055404
6.5062,-0.00080909,-0.00034673
6.5416,-0.00074274,-0.00014937
6.5784,-0.00067368,5.604e-05
6.6135,-0.00060784,0.00025189
6.6665,-0.00039516,0.00062126
6.72,-8.0707e-05,0.0010939
6.7738,0.00023533,0.001569
6.8262,0.00061244,0.0017018
6.8616,0.00092989,0.0015626
6.8984,0.0012603,0.0014177
6.9335,0.0015753,0.0012796
6.9865,0.0017084,0.0013267
7.04,0.0014878,0.0016358
7.0938,0.001266,0.0019465
7.1462,0.0012942,0.001857
7.1816,0.0014792,0.0015362
7.2184,0.0016719,0.0012022
7.2535,0.0018555,0.0008837
7.3065,0.0017483,0.00055619
7.36,0.0012591,0.00035784
7.4138,0.00076738,0.00015849
7.4662,0.00041257,-5.3706e-05
7.5016,0.00024171,-0.00019929
7.5384,6.3869e-05,-0.00035082
7.5735,-0.00010569,-0.00049529
7.6265,-0.00032374,-0.00083313
7.68,-0.00049056,-0.0013182
7.7338,-0.00065822,-0.0018058
7.7862,-0.0009674,-0.0019047
7.8216,-0.0012878,-0.001713
7.8584,-0.0016213,-0.0015135
7.8935,-0.0019392,-0.0013233
7.9465,-0.0020047,-0.0012956
8,-0.0016476,-0.0015278
8.0538,-0.0012887,-0.0017611
8.1062,-0.0011788,-0.0016367
8.1416,-0.0012617,-0.001321
8.1784,-0.001348,-0.00099238
8.2135,-0.0014302,-0.00067908
8.2665,-0.001264,-0.00031668
8.32,-0.00081438,-3.7618e-05
8.3738,-0.00036247,0.00024285
8.4262,3.3779e-05,0.00045217
8.4616,0.00028852,0.00054067
8.4984,0.00055366,0.00063277
8.5335,0.00080645,0.00072059
8.5865,0.0010035,0.0010145
8.64,0.0010026,0.0014944
8.6938,0.0010016,0.0019766
8.7462,0.0012055,0.002038
8.7816,0.0014902,0.0018008
8.8184,0.0017865,0.001554
8.8535,0.002069,0.0013186
8.9065,0.0020588,0.0012171
8.96,0.0016084,0.0013638
9.0138,0.0011558,0.0015114
9.0662,0.00092103,0.0013565
9.1016,0.00089175,0.0010575
9.1384,0.00086128,0.00074634
9.1735,0.00083223,0.00044964
9.2265,0.00062712,6.5583e-05
9.28,0.00027135,-0.00028398
9.3338,-8.6211e-05,-0.00063531
9.3862,-0.00047605,-0.00083411
9.4216,-0.0007839,-0.00086228
9.4584,-0.0011043,-0.0008916
9.4935,-0.0014098,-0.00091955
9.5465,-0.0015622,-0.0011589
9.6,-0.0013935,-0.0016159
9.6538,-0.0012241,-0.0020752
9.7062,-0.0012981,-0.0020968
9.7416,-0.0015126,-0.0018228
9.7784,-0.0017359,-0.0015376
9.8135,-0.0019489,-0.0012657
9.8665,-0.0018644,-0.001094
9.92,-0.0013751,-0.0011501
9.9738,-0.00088328,-0.0012064
10.026,-0.00055206,-0.0010267
10.062,-0.00041414,-0.00075541
10.098,-0.00027058,-0.00047301
10.134,-0.00013372,-0.00020376
10.186,8.5507e-05,0.00018791
10.24,0.00030444,0.0005952
10.294,0.00052448,0.0010045
10.346,0.00086082,0.0011856
10.382,0.0011846,0.0011524
10.418,0.0015216,0.0011178
10.454,0.0018429,0.0010849
10.506,0.0019321,0.0012608
10.56,0.0016162,0.0016783
10.614,0.0012987,0.0020979
10.666,0.0012339,0.0020789
10.702,0.0013524,0.0017781
10.738,0.0014758,0.0014651
10.774,0.0015934,0.0011666
10.826,0.0014448,0.00093104
10.88,0.00097562,0.00089427
10.934,0.00050411,0.00085732
10.986,0.00011642,0.00065942
11.022,-0.00011349,0.00042568
11.058,-0.00035279,0.00018239
11.094,-0.00058095,-4.9571e-05
11.146,-0.00078781,-0.00043453
11.2,-0.00084347,-0.00088466
11.254,-0.00089941,-0.0013371
11.306,-0.0011416,-0.0014937
11.342,-0.0014423,-0.0014003
11.378,-0.0017552,-0.0013032
11.414,-0.0020535,-0.0012106
11.466,-0.0020687,-0.0013167
11.52,-0.0016437,-0.0016794
11.574,-0.0012165,-0.0020439
11.626,-0.0010206,-0.001985
11.662,-0.0010288,-0.0016685
11.698,-0.0010374,-0.001339
11.734,-0.0010455,-0.0010248
11.786,-0.00085069,-0.000734
11.84,-0.00045836,-0.00060577
11.894,-6.4061e-05,-0.0004769
11.946,0.00033327,-0.00026801
11.982,0.00062741,-8.0389e-05
12.018,0.00093356,0.0001149
12.054,0.0012255,0.00030109
12.106,0.001395,0.00066526
12.16,0.0012806,0.0011418
12.214,0.0011657,0.0016207
12.266,0.0012846,0.0017472
12.302,0.0015258,0.0015971
12.338,0.0017768,0.0014409
12.374,0.0020161,0.001292
12.426,0.0019555,0.0013244
12.48,0.0014727,0.0016191
12.534,0.00098735,0.0019152
12.586,0.00068416,0.0018186
12.622,0.00058102,0.0014978
12.658,0.00047368,0.0011639
12.694,0.00037133,0.00084554
12.746,0.00015387,0.00051013
12.8,-0.00011425,0.00029513
12.854,-0.00038372,7.9047e-05
12.906,-0.00074272,-0.0001332
12.942,-0.0010656,-0.00026784
12.978,-0.0014016,-0.00040798
13.014,-0.001722,-0.0005416
13.066,-0.0018337,-0.00087168
13.12,-0.0015632,-0.0013572
13.174,-0.0012913,-0.0018451
13.226,-0.0012724,-0.0019368
13.262,-0.001425,-0.0017355
13.298,-0.0015838,-0.001526
13.334,-0.0017352,-0.0013262
13.386,-0.0016062,-0.0012837
13.44,-0.0011238,-0.0014996
13.494,-0.000639,-0.0017165
13.546,-0.00026506,-0.0015857
13.582,-6.3057e-05,-0.0012724
13.618,0.0001472,-0.00094629
13.654,0.00034767,-0.00063538
13.706,0.00056153,-0.00026761
13.76,0.00067307,2.6304e-05
13.814,0.00078517,0.0003217
13.866,0.0010625,0.00052954
13.902,0.001375,0.00060628
13.938,0.0017004,0.00068615
13.974,0.0020105,0.00076231
14.026,0.0020509,0.0010462
14.08,0.0016569,0.0015229
14.134,0.0012609,0.002002
14.186,0.0011066,0.0020556
14.222,0.0011521,0.0018105
14.258,0.0011995,0.0015552
14.294,0.0012447,0.0013119
14.346,0.0010629,0.0011961
14.4,0.00063924,0.0013253
14.454,0.00021347,0.0014551
14.506,-0.00018604,0.0012948
14.542,-0.00046253,0.0010005
14.578,-0.0007503,0.0006941
14.614,-0.0010247,0.000402
14.666,-0.0012091,1.5304e-05
14.72,-0.0011506,-0.00034677
14.774,-0.0010918,-0.00071068
14.826,-0.0012539,-0.00090652
14.862,-0.0015185,-0.00092256
14.898,-0.0017938,-0.00093924
14.934,-0.0020563,-0.00095515
14.986,-0.0020205,-0.0011825
15.04,-0.0015505,-0.001633
15.094,-0.0010782,-0.0020858
15.146,-0.0008071,-0.0020993
15.182,-0.00074013,-0.0018192
15.218,-0.00067043,-0.0015277
15.254,-0.00060397,-0.0012497
15.306,-0.00039119,-0.0010648
15.36,-7.747e-05,-0.0011025
15.414,0.00023783,-0.0011404
15.466,0.00061468,-0.0009566
15.502,0.00093225,-0.00069197
15.538,0.0012628,-0.00041653
15.574,0.0015779,-0.00015391
15.626,0.0017107,0.00023756
15.68,0.0014892,0.00065457
15.734,0.0012666,0.0010737
15.786,0.0012939,0.0012504
15.822,0.0014785,0.0012051
15.858,0.0016706,0.001158
15.894,0.0018537,0.0011131
15.946,0.0017461,0.0012756
16,0.0012569,0.0016834
16.054,0.00076533,0.0020933
16.106,0.00041016,0.0020663
16.142,0.00023876,0.0017615
16.178,6.0362e-05,0.0014442
16.214,-0.00010973,0.0011418
16.266,-0.00032773,0.00089453
16.32,-0.00049365,0.00083944
16.374,-0.00066041,0.00078408
16.426,-0.00096909,0.00058342
16.462,-0.0012894,0.00035817
16.498,-0.0016228,0.00012373
16.534,-0.0019407,-9.9794e-05
16.586,-0.0020057,-0.00048174
16.64,-0.0016479,-0.00093843
16.694,-0.0012884,-0.0013974
16.746,-0.0011777,-0.0015485
16.782,-0.00126,-0.0014436
16.818,-0.0013457,-0.0013344
16.854,-0.0014273,-0.0012303
16.906,-0.0012608,-0.0013221
16.96,-0.00081155,-0.0016723
17.014,-0.00036003,-0.0020243
17.066,3.6318e-05,-0.0019577
17.102,0.00029145,-0.0016393
17.138,0.00055699,-0.001308
17.174,0.00081018,-0.0009921
17.226,0.0010071,-0.00069157
17.28,0.0010052,-0.00054569
17.334,0.0010032,-0.00039908
17.386,0.0012065,-0.00018891
17.422,0.0014908,-1.1289e-05
17.458,0.0017868,0.00017359
17.494,0.002069,0.00034985
17.546,0.0020584,0.0007083
17.6,0.0016077,0.001188
17.654,0.0011546,0.0016701
17.706,0.00091923,0.00179
17.742,0.00088933,0.0016293
17.778,0.0008582,0.0014621
17.814,0.00082853,0.0013026
17.866,0.00062326,0.0013202
17.92,0.00026815,0.0016
17.974,-8.8745e-05,0.0018813
18.026,-0.00047841,0.0017775
18.062,-0.00078646,0.0014573
18.098,-0.0011071,0.001124
18.134,-0.0014128,0.00080617
18.186,-0.0015648,0.00046333
18.24,-0.0013953,0.00023199
18.294,-0.0012249,-5.1165e-07
18.346,-0.0012981,-0.0002125
18.382,-0.0015122,-0.00033601
18.418,-0.001735,-0.00046456
18.454,-0.0019475,-0.00058712
18.506,-0.0018626,-0.00090898
18.56,-0.0013733,-0.0013941
18.614,-0.00088141,-0.0018817
18.666,-0.00054976,-0.0019661
18.702,-0.00041126,-0.0017555
18.738,-0.00026712,-0.0015363
18.774,-0.00012968,-0.0013272
18.826,8.955e-05,-0.00127
18.88,0.00030763,-0.0014693
18.934,0.0005268,-0.0016695
18.986,0.00086272,-0.0015324
19.022,0.0011865,-0.001222
19.058,0.0015235,-0.00089884
19.094,0.0018448,-0.00059077
19.146,0.0019336,-0.00021815
19.2,0.0016169,9.0188e-05
19.254,0.0012987,0.00040008
19.306,0.0012331,0.00060615
19.342,0.001351,0.00067102
19.378,0.0014738,0.00073855
19.414,0.0015908,0.00080293
19.466,0.0014419,0.0010764
19.52,0.000973,0.0015493
19.574,0.00050177,0.0020246
19.626,0.00011389,0.0020703
19.662,-0.00011647,0.0018175
19.698,-0.00035623,0.0015543
19.734,-0.00058483,0.0013034
19.786,-0.00079155,0.0011735
19.84,-0.00084626,0.0012848
19.894,-0.00090124,0.0013967
19.946,-0.0011429,0.0012313
19.982,-0.0014432,0.00094196
20.018,-0.0017559,0.00064086
20.054,-0.002054,0.00035378
20.106,-0.0020688,-3.4997e-05
20.16,-0.0016433,-0.00040907
20.214,-0.0012156,-0.00078503
20.266,-0.0010191,-0.00097763
20.302,-0.0010266,-0.00098151
20.338,-0.0010345,-0.00098554
20.374,-0.001042,-0.00098939
20.426,-0.000847,-0.0012045
20.48,-0.00045525,-0.0016478
20.534,-6.1524e-05,-0.0020934
20.586,0.00033573,-0.0020989
20.622,0.00063013,-0.001813
20.658,0.00093656,-0.0015155
20.694,0.0012287,-0.0012318
20.746,0.001398,-0.001034
20.8,0.0012827,-0.0010533
20.854,0.0011668,-0.0010728
20.906,0.001285,-0.00088509
20.942,0.0015257,-0.00062753
20.978,0.0017763,-0.00035945
21.014,0.0020152,-0.00010385
21.066,0.0019542,0.00028687
21.12,0.0014712,0.000713
21.174,0.0009857,0.0011413
21.226,0.000682,0.0013134
21.262,0.00057826,0.0012561
21.298,0.00047029,0.0011965
21.334,0.00036735,0.0011397
21.386,0.00014983,0.0012886
21.44,-0.00011748,0.0016861
21.494,-0.00038615,0.0020857
21.546,-0.00074481,0.0020507
21.582,-0.0010677,0.0017423
21.618,-0.0014038,0.0014213
21.654,-0.0017242,0.0011153
21.706,-0.0018355,0.00085673
21.76,-0.0015642,0.00078341
21.814,-0.0012915,0.00070972
21.866,-0.0012719,0.00050657
21.902,-0.0014239,0.00029015
21.938,-0.0015821,6.4896e-05
21.974,-0.001733,-0.00014987
22.026,-0.0016036,-0.00052825
22.08,-0.0011214,-0.00099086
22.134,-0.00063678,-0.0014558
22.186,-0.00026258,-0.0016011
22.222,-6.0075e-05,-0.0014848
22.258,0.0001507,-0.0013637
22.294,0.00035165,-0.0012483
22.346,0.00056542,-0.0013255
22.4,0.00067603,-0.0016628
22.454,0.00078719,-0.0020017
22.506,0.0010639,-0.0019275
22.542,0.0013763,-0.0016079
22.578,0.0017015,-0.0012752
22.614,0.0020115,-0.00095797
22.666,0.0020515,-0.00064815
22.72,0.0016569,-0.00048483
22.774,0.0012603,-0.00032068
22.826,0.0011052,-0.00010954
22.862,0.0011502,5.7827e-05
22.898,0.0011969,0.00023203
22.934,0.0012415,0.00039812
22.986,0.0010594,0.00075033
23.04,0.00063625,0.0012325
23.094,0.00021097,0.0017171
23.146,-0.00018856,0.0018303
23.182,-0.00046537,0.0016592
23.218,-0.00075349,0.0014811
23.254,-0.0010282,0.0013113
23.306,-0.0012124,0.001314
23.36,-0.0011529,0.0015787
23.414,-0.0010932,0.0018446
23.466,-0.0012546,0.0017339
23.502,-0.0015187,0.0014147
23.538,-0.0017937,0.0010824
23.574,-0.0020559,0.00076564
23.626,-0.0020196,0.00041587
23.68,-0.0015494,0.00016852
23.734,-0.0010768,-8.007e-05
23.786,-0.00080511,-0.0002915
23.822,-0.00073752,-0.00040369
23.858,-0.00066717,-0.00052047
23.894,-0.0006001,-0.00063181
23.946,-0.00038721,-0.00094497
24,-7.4233e-05,-0.0014291
24.054,0.00024032,-0.0019157
24.106,0.00061692,-0.0019926
24.142,0.00093461,-0.001773
24.178,0.0012653,-0.0015443
24.214,0.0015806,-0.0013264
24.266,0.001713,-0.0012545
24.32,0.0014906,-0.0014368
24.374,0.0012671,-0.00162
24.426,0.0012937,-0.0014769
24.462,0.0014778,-0.0011698
24.498,0.0016693,-0.0008501
24.534,0.0018519,-0.00054531
24.586,0.0017439,-0.00016839
24.64,0.0012548,0.00015394
24.694,0.00076327,0.0004779
24.746,0.00040775,0.00068188
24.782,0.00023581,0.0007348
24.818,5.6855e-05,0.00078989
24.854,-0.00011377,0.0008424
24.906,-0.00033173,0.0011051
24.96,-0.00049674,0.0015734
25.014,-0.00066259,0.0020442
25.066,-0.00097078,0.0020821
25.102,-0.001291,0.0018219
25.138,-0.0016243,0.0015511
25.174,-0.0019421,0.0012929
25.226,-0.0020067,0.0011491
25.28,-0.0016483,0.0012425
25.334,-0.0012881,0.0013363
25.386,-0.0011766,0.0011659
25.422,-0.0012583,0.00088211
25.458,-0.0013433,0.0005867
25.494,-0.0014244,0.00030505
25.546,-0.0012576,-8.5248e-05
25.6,-0.00080873,-0.00047078
25.654,-0.00035759,-0.00085825
25.706,3.8857e-05,-0.0010473
25.742,0.00029438,-0.0010391
25.778,0.00056033,-0.0010304
25.814,0.0008139,-0.0010222
25.866,0.0010106,-0.0012248
25.92,0.0010077,-0.0016603
25.974,0.0010048,-0.002098
26.026,0.0012074,-0.0020954
26.062,0.0014915,-0.0018042
26.098,0.0017871,-0.0015012
26.134,0.002069,-0.0012122
26.186,0.002058,-0.0010017
26.24,0.0016069,-0.0010027
26.294,0.0011535,-0.0010036
26.346,0.00091744,-0.00081231
26.382,0.0008869,-0.00056219
26.418,0.00085512,-0.00030185
26.454,0.00082482,-5.3636e-05
26.506,0.00061941,0.00033577
26.56,0.00026496,0.00077041
26.614,-9.1279e-05,0.0012072
26.666,-0.00048077,0.0013745
26.702,-0.00078901,0.0013053
26.738,-0.0011098,0.0012333
26.774,-0.0014157,0.0011646
26.826,-0.0015674,0.0012997
26.88,-0.001397,0.0016864
26.934,-0.0012257,0.002075
26.986,-0.0012982,0.0020322
27.022,-0.0015118,0.0017206
27.058,-0.0017341,0.0013964
27.094,-0.0019461,0.0010872
27.146,-0.0018609,0.0008177
27.2,-0.0013714,0.00072625
27.254,-0.00087955,0.00063433
27.306,-0.00054746,0.000429
27.342,-0.00040839,0.00022172
27.378,-0.00026364,5.967e-06
27.414,-0.00012564,-0.00019974
27.466,9.3592e-05,-0.00057401
27.52,0.00031081,-0.0010419
27.574,0.00052912,-0.0015121
27.626,0.00086462,-0.0016514
27.662,0.0011884,-0.0015239
27.698,0.0015253,-0.0013911
27.734,0.0018466,-0.0012645
27.786,0.001935,-0.0013271
27.84,0.0016176,-0.0016509
27.894,0.0012986,-0.0019763
27.946,0.0012323,-0.0018946
27.982,0.0013496,-0.0015741
28.018,0.0014717,-0.0012405
28.054,0.0015882,-0.00092248
28.106,0.001439,-0.00060379
28.16,0.00097038,-0.00042326
28.214,0.00049942,-0.00024183
28.266,0.00011136,-3.0011e-05
28.302,-0.00011944,0.00012686
28.338,-0.00035967,0.00029014
28.374,-0.00058871,0.00044581
28.426,-0.00079529,0.00079127
28.48,-0.00084904,0.0012752
28.534,-0.00090307,0.0017617
28.586,-0.0011441,0.001868
28.622,-0.0014442,0.0016867
28.658,-0.0017566,0.001498
28.694,-0.0020545,0.0013181
28.746,-0.0020689,0.001306
28.8,-0.0016428,0.001555
28.854,-0.0012147,0.0018053
28.906,-0.0010175,0.0016878
28.942,-0.0010244,0.0013701
28.978,-0.0010316,0.0010393
29.014,-0.0010385,0.000724
29.066,-0.00084331,0.00036781
29.12,-0.00045213,0.00010481
29.174,-5.8987e-05,-0.00015951
29.226,0.00033818,-0.00037008
29.262,0.00063285,-0.0004708
29.298,0.00093955,-0.00057563
29.334,0.001232,-0.00067558
29.386,0.0014009,-0.00097961
29.44,0.0012847,-0.001462
29.494,0.001168,-0.0019468
29.546,0.0012853,-0.0020163
29.582,0.0015256,-0.0017879
29.618,0.0017758,-0.0015502
29.654,0.0020142,-0.0013236
29.706,0.0019529,-0.0012372
29.76,0.0014697,-0.0014023
29.814,0.00098404,-0.0015683
29.866,0.00067984,-0.0014193
29.902,0.0005755,-0.0011159
29.938,0.00046691,-0.00080014
29.974,0.00036337,-0.00049906
30.026,0.0001458,-0.00011838
30.08,-0.00012072,0.00021748
30.134,-0.00038857,0.00055502
30.186,-0.00074689,0.00075664
30.222,-0.0010698,0.00079753
30.258,-0.001406,0.00084009
30.294,-0.0017264,0.00088066
30.346,-0.0018374,0.0011321
30.4,-0.0015653,0.0015953
30.454,-0.0012918,0.0020608
30.506,-0.0012714,0.0020908
30.542,-0.0014228,0.0018237
30.578,-0.0015805,0.0015457
30.614,-0.0017308,0.0012806
30.666,-0.0016011,0.0011231
30.72,-0.001119,0.0011983
30.774,-0.00063457,0.0012739
30.826,-0.00026009,0.0010989
30.862,-5.7093e-05,0.00082099
30.898,0.00015419,0.0005317
30.934,0.00035564,0.00025588
30.986,0.00056932,-0.00013538
31.04,0.00067898,-0.00053181
31.094,0.00078921,-0.00093024
31.146,0.0010654,-0.0011155
31.182,0.0013776,-0.0010951
31.218,0.0017026,-0.0010738
31.254,0.0020124,-0.0010535
31.306,0.002052,-0.0012433
31.36,0.0016568,-0.0016703
31.414,0.0012596,-0.0020995
31.466,0.0011039,-0.0020889
31.502,0.0011482,-0.0017929
31.538,0.0011943,-0.0014847
31.574,0.0012383,-0.0011909
31.626,0.0010559,-0.00096801
31.68,0.00063325,-0.00095057
31.734,0.00020846,-0.00093304
31.786,-0.00019107,-0.00073837
31.822,-0.00046821,-0.00049604
31.858,-0.00075667,-0.00024382
31.894,-0.0010317,-3.3443e-06
31.946,-0.0012157,0.00038418
32,-0.0011553,0.00082671
32.054,-0.0010945,0.0012715
32.106,-0.0012552,0.0014337
32.142,-0.001519,0.0013526
32.178,-0.0017936,0.0012683
32.214,-0.0020554,0.0011879
32.266,-0.0020188,0.001309
32.32,-0.0015482,0.0016843
32.374,-0.0010754,0.0020614
32.426,-0.00080311,0.0020107
32.462,-0.00073491,0.0016965
32.498,-0.00066391,0.0013694
32.534,-0.00059623,0.0010576
32.586,-0.00038324,0.0007775
32.64,-7.0996e-05,0.00066804
32.694,0.00024282,0.00055803
32.746,0.00061915,0.00035081
32.782,0.00093697,0.00015296
32.818,0.0012678,-5.2971e-05
32.854,0.0015832,-0.00024932
32.906,0.0017152,-0.00061895
32.96,0.001492,-0.0010914
33.014,0.0012677,-0.0015662
33.066,0.0012935,-0.0016994
33.102,0.001477,-0.0015607
33.138,0.001668,-0.0014164
33.174,0.0018501,-0.0012789
33.226,0.0017417,-0.0013268
33.28,0.0012527,-0.0016366
33.334,0.00076122,-0.001948
33.386,0.00040533,-0.001859
33.422,0.00023286,-0.0015381
33.458,5.3347e-05,-0.0012041
33.494,-0.00011781,-0.00088565
33.546,-0.00033572,-0.00055857
33.6,-0.00049984,-0.0003611
33.654,-0.00066478,-0.00016263
33.706,-0.00097246,4.9561e-05
33.742,-0.0012926,0.00019571
33.778,-0.0016258,0.00034783
33.814,-0.0019434,0.00049286
33.866,-0.0020076,0.00083108
33.92,-0.0016486,0.0013162
33.974,-0.0012877,0.0018037
34.026,-0.0011756,0.001903
34.062,-0.0012566,0.0017118
34.098,-0.001341,0.0015128
34.134,-0.0014214,0.0013231
34.186,-0.0012544,0.0012961
34.24,-0.0008059,0.0015292
34.294,-0.00035515,0.0017634
34.346,4.1396e-05,0.0016393
34.382,0.0002973,0.0013235
34.418,0.00056366,0.00099475
34.454,0.00081762,0.00068133
34.506,0.0010141,0.00031922
34.56,0.0010103,4.0948e-05
34.614,0.0010065,-0.00023873
34.666,0.0012083,-0.00044813
34.702,0.0014921,-0.00053723
34.738,0.0017874,-0.00062997
34.774,0.002069,-0.00071839
34.826,0.0020576,-0.0010128
34.88,0.0016061,-0.0014928
34.934,0.0011523,-0.0019752
34.986,0.00091564,-0.002037
35.022,0.00088447,-0.0018002
35.058,0.00085203,-0.0015538
35.094,0.0008211,-0.0013189
35.146,0.00061554,-0.0012181
35.2,0.00026176,-0.0013658
35.254,-9.3812e-05,-0.0015143
35.306,-0.00048313,-0.0013597
35.342,-0.00079157,-0.0010605
35.378,-0.0011126,-0.00074903
35.414,-0.0014187,-0.0004521
35.466,-0.0015701,-6.8201e-05
35.52,-0.0013988,0.0002807
35.574,-0.0012266,0.00063135
35.626,-0.0012983,0.00083031
35.662,-0.0015114,0.0008591
35.698,-0.0017332,0.00088908
35.734,-0.0019447,0.00091766
35.786,-0.0018591,0.0011576
35.84,-0.0013696,0.0016149
35.894,-0.00087768,0.0020746
35.946,-0.00054515,0.0020966
35.982,-0.00040551,0.0018229
36.018,-0.00026017,0.0015381
36.054,-0.0001216,0.0012665
36.106,9.7634e-05,0.0010955
36.16,0.00031399,0.0011525
36.214,0.00053144,0.0012098
36.266,0.00086651,0.0010303
36.302,0.0011902,0.00075869
36.338,0.0015272,0.00047593
36.374,0.0018484,0.00020635
36.426,0.0019364,-0.00018531
36.48,0.0016183,-0.00059208
36.534,0.0012986,-0.0010009
36.586,0.0012315,-0.0011821
36.622,0.0013482,-0.0011496
36.658,0.0014697,-0.0011157
36.694,0.0015856,-0.0010834
36.746,0.0014361,-0.00126
36.8,0.00096775,-0.001678
36.854,0.00049708,-0.0020981
36.906,0.00010883,-0.0020795
36.942,-0.00012242,-0.0017789
36.978,-0.00036311,-0.0014661
37.014,-0.00059259,-0.0011678
37.066,-0.00079902,-0.0009329
