2.801
2.0343
2.7823
2.3232
2.7648
2.641
2.6774
2.7188
2.6301
2.6244
2.4163
2.4216
2.3743
2.5047
2.3212
2.4211
2.2817
2.1634
2.4862
2.3493
2.4967
2.479
2.313
2.3613
2.255
2.3491
2.3577
2.4391
2.5685
2.1404
2.3667
2.4198
2.7971
2.359
1.9803
