0.3,0.6854
0.054,0.6036
0.155,0.4797
0.231,0.4628
0.31,0.5697
0.383,0.6977
0.398,0.7587
0.372,0.8257
0.316,0.895
0.183,0.8394
0.028,0.7769
0.118,0.7719
0.301,0.8472
0.439,0.7934
0.472,0.7562
0.427,0.7254
0.355,0.7116
