2.7902
2.2806
2.651
2.5746
2.5732
2.8686
2.8634
2.9684
2.5533
2.7111
2.7346
2.3096
2.5189
2.6371
2.4504
2.2685
2.5227
2.2828
2.6012
2.5533
2.614
2.5228
2.2926
2.1613
2.5542
2.2
2.5058
2.5694
2.5536
2.3888
2.4746
2.441
2.6294
2.4062
2.1038
