2.7572
2.0112
2.7813
2.3441
2.7653
2.642
2.6783
2.7194
2.6331
2.6241
2.4163
2.423
2.3749
2.5081
2.3061
2.4049
2.2798
2.1652
2.4708
2.361
2.475
2.4801
2.2902
2.3487
2.2561
2.3482
2.3578
2.4382
2.5696
2.16
2.3717
2.4207
2.7927
2.1161
1.9804
