2.8004
2.0349
2.7828
2.3216
2.7637
2.6414
2.6778
2.7188
2.6297
2.6232
2.4169
2.422
2.3741
2.505
2.3209
2.4221
2.2808
2.1637
2.4863
2.351
2.4958
2.4784
2.3137
2.3611
2.2556
2.3491
2.3569
2.4386
2.5686
2.14
2.3684
2.4203
2.7957
2.359
1.9821
