2.7631
2.0347
2.7601
2.3047
2.7656
2.6588
2.6766
2.7184
2.6387
2.6218
2.4471
2.4072
2.3578
2.5119
2.3235
2.4282
2.2746
2.0718
2.4914
2.4508
2.5579
2.4698
2.3359
2.3734
2.2469
2.346
2.3594
2.2847
2.5735
2.134
2.3545
2.4198
2.5793
2.372
1.9738
